FechaHora,Pitch,Roll,Latitud,Longitud,Velocidad,Rumbo
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
2025-06-26 22:08:05,12.4,-1.3,-13.204735,-79.411622,13.3,189.3
